Id,Asset class,Emission factor type,Country,Data level 1 information,Data level 2 information,EPC Rating,Emission factor functional unit (name),Emission factor functional unit (unit),Emission factor (name),Emission factor (unit),PCAF data quality score,Emission factor
1058,Mortgages,Energy,Switzerland,Residential buildings,Single-family house (SFH),,Floor area,m²,Energy Intensity per m²,MWh/m²,4,0.176362
1067,Mortgages,Energy,Switzerland,Residential buildings,Residential Total,,Floor area,m²,Energy Intensity per m²,MWh/m²,4,0.163827
1069,Mortgages,Energy,United Kingdom,Residential buildings,Multi-family house (MFH),,Floor area,m²,Energy Intensity per m²,MWh/m²,4,0.133206
1070,Mortgages,Energy,United Kingdom,Residential buildings,Single-family house (SFH),,Floor area,m²,Energy Intensity per m²,MWh/m²,4,0.157692
1079,Mortgages,Energy,United Kingdom,Residential buildings,Residential Total,,Floor area,m²,Energy Intensity per m²,MWh/m²,4,0.153882
1081,Mortgages,Energy,Austria,Residential buildings,Multi-family house (MFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,99.309
1082,Mortgages,Energy,Austria,Residential buildings,Single-family house (SFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,25.3512
1091,Mortgages,Energy,Austria,Residential buildings,Residential Total,,Dwelling,#,Energy Intensity per #,MWh/#,5,29.0152
1093,Mortgages,Energy,Belgium,Residential buildings,Multi-family house (MFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,133.696
1094,Mortgages,Energy,Belgium,Residential buildings,Single-family house (SFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,29.7002
1103,Mortgages,Energy,Belgium,Residential buildings,Residential Total,,Dwelling,#,Energy Intensity per #,MWh/#,5,30.9436
1105,Mortgages,Energy,Bulgaria,Residential buildings,Multi-family house (MFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,139.352
1106,Mortgages,Energy,Bulgaria,Residential buildings,Single-family house (SFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,6.08345
1115,Mortgages,Energy,Bulgaria,Residential buildings,Residential Total,,Dwelling,#,Energy Intensity per #,MWh/#,5,9.87091
1117,Mortgages,Energy,Croatia,Residential buildings,Multi-family house (MFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,145.958
1118,Mortgages,Energy,Croatia,Residential buildings,Single-family house (SFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,15.8352
1127,Mortgages,Energy,Croatia,Residential buildings,Residential Total,,Dwelling,#,Energy Intensity per #,MWh/#,5,16.8781
1129,Mortgages,Energy,Czech Republic,Residential buildings,Multi-family house (MFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,146.05
1130,Mortgages,Energy,Czech Republic,Residential buildings,Single-family house (SFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,24.6937
1139,Mortgages,Energy,Czech Republic,Residential buildings,Residential Total,,Dwelling,#,Energy Intensity per #,MWh/#,5,36.2079
1141,Mortgages,Energy,Denmark,Residential buildings,Multi-family house (MFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,152.333
1142,Mortgages,Energy,Denmark,Residential buildings,Single-family house (SFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,25.3918
1151,Mortgages,Energy,Denmark,Residential buildings,Residential Total,,Dwelling,#,Energy Intensity per #,MWh/#,5,28.2339
1153,Mortgages,Energy,Estonia,Residential buildings,Multi-family house (MFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,109.545
1154,Mortgages,Energy,Estonia,Residential buildings,Single-family house (SFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,25.4975
1163,Mortgages,Energy,Estonia,Residential buildings,Residential Total,,Dwelling,#,Energy Intensity per #,MWh/#,5,48.1725
1165,Mortgages,Energy,Finland,Residential buildings,Multi-family house (MFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,241.386
1166,Mortgages,Energy,Finland,Residential buildings,Single-family house (SFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,32.2626
1175,Mortgages,Energy,Finland,Residential buildings,Residential Total,,Dwelling,#,Energy Intensity per #,MWh/#,5,37.4728
1177,Mortgages,Energy,France,Residential buildings,Multi-family house (MFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,82.6973
1178,Mortgages,Energy,France,Residential buildings,Single-family house (SFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,18.5857
1187,Mortgages,Energy,France,Residential buildings,Residential Total,,Dwelling,#,Energy Intensity per #,MWh/#,5,20.1707
1189,Mortgages,Energy,Germany,Residential buildings,Multi-family house (MFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,70.3048
1190,Mortgages,Energy,Germany,Residential buildings,Single-family house (SFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,27.6763
1199,Mortgages,Energy,Germany,Residential buildings,Residential Total,,Dwelling,#,Energy Intensity per #,MWh/#,5,32.1343
1201,Mortgages,Energy,Greece,Residential buildings,Multi-family house (MFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,33.5902
1202,Mortgages,Energy,Greece,Residential buildings,Single-family house (SFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,6.53166
1211,Mortgages,Energy,Greece,Residential buildings,Residential Total,,Dwelling,#,Energy Intensity per #,MWh/#,5,12.5824
1213,Mortgages,Energy,Hungary,Residential buildings,Multi-family house (MFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,82.0958
1214,Mortgages,Energy,Hungary,Residential buildings,Single-family house (SFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,10.5391
1223,Mortgages,Energy,Hungary,Residential buildings,Residential Total,,Dwelling,#,Energy Intensity per #,MWh/#,5,12.0321
1225,Mortgages,Energy,Ireland,Residential buildings,Multi-family house (MFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,98.4986
1226,Mortgages,Energy,Ireland,Residential buildings,Single-family house (SFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,11.6377
1235,Mortgages,Energy,Ireland,Residential buildings,Residential Total,,Dwelling,#,Energy Intensity per #,MWh/#,5,11.6598
1237,Mortgages,Energy,Italy,Residential buildings,Multi-family house (MFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,122.595
1238,Mortgages,Energy,Italy,Residential buildings,Single-family house (SFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,20.888
1247,Mortgages,Energy,Italy,Residential buildings,Residential Total,,Dwelling,#,Energy Intensity per #,MWh/#,5,33.9293
1249,Mortgages,Energy,Latvia,Residential buildings,Multi-family house (MFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,107.863
1250,Mortgages,Energy,Latvia,Residential buildings,Single-family house (SFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,23.4298
1259,Mortgages,Energy,Latvia,Residential buildings,Residential Total,,Dwelling,#,Energy Intensity per #,MWh/#,5,43.0344
1261,Mortgages,Energy,Lithuania,Residential buildings,Multi-family house (MFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,77.6111
1262,Mortgages,Energy,Lithuania,Residential buildings,Single-family house (SFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,14.9111
1271,Mortgages,Energy,Lithuania,Residential buildings,Residential Total,,Dwelling,#,Energy Intensity per #,MWh/#,5,25.8375
1273,Mortgages,Energy,Luxembourg,Residential buildings,Multi-family house (MFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,87.9423
1274,Mortgages,Energy,Luxembourg,Residential buildings,Single-family house (SFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,31.405
1283,Mortgages,Energy,Luxembourg,Residential buildings,Residential Total,,Dwelling,#,Energy Intensity per #,MWh/#,5,34.949
1285,Mortgages,Energy,Malta,Residential buildings,Multi-family house (MFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,46.1556
1286,Mortgages,Energy,Malta,Residential buildings,Single-family house (SFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,6.76419
1295,Mortgages,Energy,Malta,Residential buildings,Residential Total,,Dwelling,#,Energy Intensity per #,MWh/#,5,9.05467
1297,Mortgages,Energy,Netherlands,Residential buildings,Multi-family house (MFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,63.4692
1298,Mortgages,Energy,Netherlands,Residential buildings,Single-family house (SFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,16.4683
1307,Mortgages,Energy,Netherlands,Residential buildings,Residential Total,,Dwelling,#,Energy Intensity per #,MWh/#,5,16.8828
1309,Mortgages,Energy,Norway,Residential buildings,Multi-family house (MFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,214.794
1310,Mortgages,Energy,Norway,Residential buildings,Single-family house (SFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,28.1686
1319,Mortgages,Energy,Norway,Residential buildings,Residential Total,,Dwelling,#,Energy Intensity per #,MWh/#,5,28.7993
1321,Mortgages,Energy,Poland,Residential buildings,Multi-family house (MFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,163.53
1322,Mortgages,Energy,Poland,Residential buildings,Single-family house (SFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,28.2338
1331,Mortgages,Energy,Poland,Residential buildings,Residential Total,,Dwelling,#,Energy Intensity per #,MWh/#,5,33.1376
1333,Mortgages,Energy,Portugal,Residential buildings,Multi-family house (MFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,49.3638
1334,Mortgages,Energy,Portugal,Residential buildings,Single-family house (SFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,5.36029
1343,Mortgages,Energy,Portugal,Residential buildings,Residential Total,,Dwelling,#,Energy Intensity per #,MWh/#,5,7.09436
1345,Mortgages,Energy,Cyprus,Residential buildings,Multi-family house (MFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,52.2074
1346,Mortgages,Energy,Cyprus,Residential buildings,Single-family house (SFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,10.2636
1355,Mortgages,Energy,Cyprus,Residential buildings,Residential Total,,Dwelling,#,Energy Intensity per #,MWh/#,5,10.8834
1357,Mortgages,Energy,Romania,Residential buildings,Multi-family house (MFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,154.092
1358,Mortgages,Energy,Romania,Residential buildings,Single-family house (SFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,11.5228
1367,Mortgages,Energy,Romania,Residential buildings,Residential Total,,Dwelling,#,Energy Intensity per #,MWh/#,5,14.7182
1369,Mortgages,Energy,Slovakia,Residential buildings,Multi-family house (MFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,89.4494
1370,Mortgages,Energy,Slovakia,Residential buildings,Single-family house (SFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,17.4685
1379,Mortgages,Energy,Slovakia,Residential buildings,Residential Total,,Dwelling,#,Energy Intensity per #,MWh/#,5,20.5334
1381,Mortgages,Energy,Slovenia,Residential buildings,Multi-family house (MFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,138.719
1382,Mortgages,Energy,Slovenia,Residential buildings,Single-family house (SFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,18.8331
1391,Mortgages,Energy,Slovenia,Residential buildings,Residential Total,,Dwelling,#,Energy Intensity per #,MWh/#,5,20.3284
1393,Mortgages,Energy,Spain,Residential buildings,Multi-family house (MFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,54.7236
1394,Mortgages,Energy,Spain,Residential buildings,Single-family house (SFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,8.95278
1403,Mortgages,Energy,Spain,Residential buildings,Residential Total,,Dwelling,#,Energy Intensity per #,MWh/#,5,20.2407
1405,Mortgages,Energy,Sweden,Residential buildings,Multi-family house (MFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,203.378
1406,Mortgages,Energy,Sweden,Residential buildings,Single-family house (SFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,24.2068
1415,Mortgages,Energy,Sweden,Residential buildings,Residential Total,,Dwelling,#,Energy Intensity per #,MWh/#,5,30.851
1417,Mortgages,Energy,Switzerland,Residential buildings,Multi-family house (MFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,74.3311
1418,Mortgages,Energy,Switzerland,Residential buildings,Single-family house (SFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,27.0877
1427,Mortgages,Energy,Switzerland,Residential buildings,Residential Total,,Dwelling,#,Energy Intensity per #,MWh/#,5,45.6839
1429,Mortgages,Energy,United Kingdom,Residential buildings,Multi-family house (MFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,272.5
1430,Mortgages,Energy,United Kingdom,Residential buildings,Single-family house (SFH),,Dwelling,#,Energy Intensity per #,MWh/#,5,30.2272
1439,Mortgages,Energy,United Kingdom,Residential buildings,Residential Total,,Dwelling,#,Energy Intensity per #,MWh/#,5,30.4018
1441,Mortgages,Emissions,Austria,Residential buildings,Multi-family house (MFH),A++,Floor area,m²,EPC Emission Intensity per m²,tCO&lt;sub&gt;2&lt;/sub&gt;e/m²,3,0.00928797
1442,Mortgages,Emissions,Austria,Residential buildings,Multi-family house (MFH),A+,Floor area,m²,EPC Emission Intensity per m²,tCO&lt;sub&gt;2&lt;/sub&gt;e/m²,3,0.0121563
1443,Mortgages,Emissions,Austria,Residential buildings,Multi-family house (MFH),A,Floor area,m²,EPC Emission Intensity per m²,tCO&lt;sub&gt;2&lt;/sub&gt;e/m²,3,0.0129758
1444,Mortgages,Emissions,Austria,Residential buildings,Multi-family house (MFH),B,Floor area,m²,EPC Emission Intensity per m²,tCO&lt;sub&gt;2&lt;/sub&gt;e/m²,3,0.0166637
1445,Mortgages,Emissions,Austria,Residential buildings,Multi-family house (MFH),C,Floor area,m²,EPC Emission Intensity per m²,tCO&lt;sub&gt;2&lt;/sub&gt;e/m²,3,0.0224004
1446,Mortgages,Emissions,Austria,Residential buildings,Multi-family house (MFH),D,Floor area,m²,EPC Emission Intensity per m²,tCO&lt;sub&gt;2&lt;/sub&gt;e/m²,3,0.0273175
1447,Mortgages,Emissions,Austria,Residential buildings,Multi-family house (MFH),E,Floor area,m²,EPC Emission Intensity per m²,tCO&lt;sub&gt;2&lt;/sub&gt;e/m²,3,0.0322347
1448,Mortgages,Emissions,Austria,Residential buildings,Multi-family house (MFH),F,Floor area,m²,EPC Emission Intensity per m²,tCO&lt;sub&gt;2&lt;/sub&gt;e/m²,3,0.0371519
1449,Mortgages,Emissions,Austria,Residential buildings,Multi-family house (MFH),G,Floor area,m²,EPC Emission Intensity per m²,tCO&lt;sub&gt;2&lt;/sub&gt;e/m²,3,0.042069
1450,Mortgages,Emissions,Austria,Residential buildings,Single-family house (SFH),A++,Floor area,m²,EPC Emission Intensity per m²,tCO&lt;sub&gt;2&lt;/sub&gt;e/m²,3,0.0124432
1451,Mortgages,Emissions,Austria,Residential buildings,Single-family house (SFH),A+,Floor area,m²,EPC Emission Intensity per m²,tCO&lt;sub&gt;2&lt;/sub&gt;e/m²,3,0.016286
1452,Mortgages,Emissions,Austria,Residential buildings,Single-family house (SFH),A,Floor area,m²,EPC Emission Intensity per m²,tCO&lt;sub&gt;2&lt;/sub&gt;e/m²,3,0.0173839
1453,Mortgages,Emissions,Austria,Residential buildings,Single-family house (SFH),B,Floor area,m²,EPC Emission Intensity per m²,tCO&lt;sub&gt;2&lt;/sub&gt;e/m²,3,0.0223246
1454,Mortgages,Emissions,Austria,Residential buildings,Single-family house (SFH),C,Floor area,m²,EPC Emission Intensity per m²,tCO&lt;sub&gt;2&lt;/sub&gt;e/m²,3,0.0300101
1455,Mortgages,Emissions,Austria,Residential buildings,Single-family house (SFH),D,Floor area,m²,EPC Emission Intensity per m²,tCO&lt;sub&gt;2&lt;/sub&gt;e/m²,3,0.0365977
1456,Mortgages,Emissions,Austria,Residential buildings,Single-family house (SFH),E,Floor area,m²,EPC Emission Intensity per m²,tCO&lt;sub&gt;2&lt;/sub&gt;e/m²,3,0.0431852
1457,Mortgages,Emissions,Austria,Residential buildings,Single-family house (SFH),F,Floor area,m²,EPC Emission Intensity per m²,tCO&lt;sub&gt;2&lt;/sub&gt;e/m²,3,0.0497728
1458,Mortgages,Emissions,Austria,Residential buildings,Single-family house (SFH),G,Floor area,m²,EPC Emission Intensity per m²,tCO&lt;sub&gt;2&lt;/sub&gt;e/m²,3,0.0563604
1531,Mortgages,Emissions,Austria,Residential buildings,Residential Total,A++,Floor area,m²,EPC Emission Intensity per m²,tCO&lt;sub&gt;2&lt;/sub&gt;e/m²,3,0.0112739
1532,Mortgages,Emissions,Austria,Residential buildings,Residential Total,A+,Floor area,m²,EPC Emission Intensity per m²,tCO&lt;sub&gt;2&lt;/sub&gt;e/m²,3,0.0147555
1533,Mortgages,Emissions,Austria,Residential buildings,Residential Total,A,Floor area,m²,EPC Emission Intensity per m²,tCO&lt;sub&gt;2&lt;/sub&gt;e/m²,3,0.0157503
1534,Mortgages,Emissions,Austria,Residential buildings,Residential Total,B,Floor area,m²,EPC Emission Intensity per m²,tCO&lt;sub&gt;2&lt;/sub&gt;e/m²,3,0.0202267
1535,Mortgages,Emissions,Austria,Residential buildings,Residential Total,C,Floor area,m²,EPC Emission Intensity per m²,tCO&lt;sub&gt;2&lt;/sub&gt;e/m²,3,0.02719
1536,Mortgages,Emissions,Austria,Residential buildings,Residential Total,D,Floor area,m²,EPC Emission Intensity per m²,tCO&lt;sub&gt;2&lt;/sub&gt;e/m²,3,0.0331585
1537,Mortgages,Emissions,Austria,Residential buildings,Residential Total,E,Floor area,m²,EPC Emission Intensity per m²,tCO&lt;sub&gt;2&lt;/sub&gt;e/m²,3,0.039127
1538,Mortgages,Emissions,Austria,Residential buildings,Residential Total,F,Floor area,m²,EPC Emission Intensity per m²,tCO&lt;sub&gt;2&lt;/sub&gt;e/m²,3,0.0450956
1539,Mortgages,Emissions,Austria,Residential buildings,Residential Total,G,Floor area,m²,EPC Emission Intensity per m²,tCO&lt;sub&gt;2&lt;/sub&gt;e/m²,3,0.0510641
1549,Mortgages,Emissions,Belgium,Residential buildings,Multi-family house (MFH),A+,Floor area,m²,EPC Emission Intensity per m²,tCO&lt;sub&gt;2&lt;/sub&gt;e/m²,3,0.00759402
1550,Mortgages,Emissions,Belgium,Residential buildings,Multi-family house (MFH),A,Floor area,m²,EPC Emission Intensity per m²,tCO&lt;sub&gt;2&lt;/sub&gt;e/m²,3,0.0176746
1551,Mortgages,Emissions,Belgium,Residential buildings,Multi-family house (MFH),B,Floor area,m²,EPC Emission Intensity per m²,tCO&lt;sub&gt;2&lt;/sub&gt;e/m²,3,0.0277552
1552,Mortgages,Emissions,Belgium,Residential buildings,Multi-family house (MFH),C,Floor area,m²,EPC Emission Intensity per m²,tCO&lt;sub&gt;2&lt;/sub&gt;e/m²,3,0.0378357
1553,Mortgages,Emissions,Belgium,Residential buildings,Multi-family house (MFH),D,Floor area,m²,EPC Emission Intensity per m²,tCO&lt;sub&gt;2&lt;/sub&gt;e/m²,3,0.0479163
1554,Mortgages,Emissions,Belgium,Residential buildings,Multi-family house (MFH),E,Floor area,m²,EPC Emission Intensity per m²,tCO&lt;sub&gt;2&lt;/sub&gt;e/m²,3,0.0579968
1555,Mortgages,Emissions,Belgium,Residential buildings,Multi-family house (MFH),F,Floor area,m²,EPC Emission Intensity per m²,tCO&lt;sub&gt;2&lt;/sub&gt;e/m²,3,0.0680774
1556,Mortgages,Emissions,Belgium,Residential buildings,Single-family house (SFH),A+,Floor area,m²,EPC Emission Intensity per m²,tCO&lt;sub&gt;2&lt;/sub&gt;e/m²,3,0.00759402
1557,Mortgages,Emissions,Belgium,Residential buildings,Single-family house (SFH),A,Floor area,m²,EPC Emission Intensity per m²,tCO&lt;sub&gt;2&lt;/sub&gt;e/m²,3,0.0176746
1558,Mortgages,Emissions,Belgium,Residential buildings,Single-family house (SFH),B,Floor area,m²,EPC Emission Intensity per m²,tCO&lt;sub&gt;2&lt;/sub&gt;e/m²,3,0.0277552
1559,Mortgages,Emissions,Belgium,Residential buildings,Single-family house (SFH),C,Floor area,m²,EPC Emission Intensity per m²,tCO&lt;sub&gt;2&lt;/sub&gt;e/m²,3,0.0378357
1560,Mortgages,Emissions,Belgium,Residential buildings,Single-family house (SFH),D,Floor area,m²,EPC Emission Intensity per m²,tCO&lt;sub&gt;2&lt;/sub&gt;e/m²,3,0.0479163
1561,Mortgages,Emissions,Belgium,Residential buildings,Single-family house (SFH),E,Floor area,m²,EPC Emission Intensity per m²,tCO&lt;sub&gt;2&lt;/sub&gt;e/m²,3,0.0579968
1562,Mortgages,Emissions,Belgium,Residential buildings,Single-family house (SFH),F,Floor area,m²,EPC Emission Intensity per m²,tCO&lt;sub&gt;2&lt;/sub&gt;e/m²,3,0.0680774
1619,Mortgages,Emissions,Belgium,Residential buildings,Residential Total,A+,Floor area,m²,EPC Emission Intensity per m²,tCO&lt;sub&gt;2&lt;/sub&gt;e/m²,3,0.00759402
1620,Mortgages,Emissions,Belgium,Residential buildings,Residential Total,A,Floor area,m²,EPC Emission Intensity per m²,tCO&lt;sub&gt;2&lt;/sub&gt;e/m²,3,0.0176746
